book_id,books_count,isbn13,authors,original_publication_year,original_title,language_code,average_rating,ratings_count,ratings_1,ratings_2,ratings_3,ratings_4,ratings_5,image_url,Ratings_Dist
85301,69,9780676979340.0,Jhumpa Lahiri,2008,Unaccustomed Earth,eng,4.11,60126,442,2284,11807,27840,25212,https://images.gr-assets.com/books/1320398140m/85301.jpg,Between 4-5
5191,77,9780316601960.0,Anita Shreve,1998,The Pilot's Wife,eng,3.5,71777,1935,8327,27878,26648,11880,https://images.gr-assets.com/books/1435011220m/5191.jpg,Between 3-4
11762,81,9780140283300.0,Don DeLillo,1985,White Noise,eng,3.86,55678,1902,5355,15405,25335,22221,https://images.gr-assets.com/books/1327934706m/11762.jpg,Between 3-4
42389,68,9780743464120.0,Stephen E. Ambrose,1992,"Band of Brothers: E Company, 506th Regiment, 101st Airborne from Normandy to Hitler's Eagle's Nest",eng,4.42,66079,593,1088,6549,22048,40630,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,Between 4-5
22463,1004,9780785819110.0,Charles Darwin,1859,On the Origin of Species by Means of Natural Selection or the Preservation of Favoured Races in the Struggle for Life,eng,3.97,64162,2513,4297,15150,22868,29228,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,Between 3-4
25179,40,9781891830430.0,Craig Thompson,2003,Blankets,eng,4.06,70454,1727,3601,13030,24472,29791,https://images.gr-assets.com/books/1460925949m/25179.jpg,Between 4-5
2731276,70,9780061374230.0,David Wroblewski,2008,The Story of Edgar Sawtelle,eng,3.6,70382,4187,9296,19768,27012,19191,https://images.gr-assets.com/books/1310466361m/2731276.jpg,Between 3-4
5171,43,9780345439110.0,Christina Schwarz,2000,Drowning Ruth,eng,3.73,67768,1081,4904,21822,27694,15452,https://images.gr-assets.com/books/1390180160m/5171.jpg,Between 3-4
51504,131,9780876850860.0,Charles Bukowski,1971,Post Office,eng,4.01,59295,790,2908,13689,28738,22283,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,Between 4-5
469571,106,9780679744400.0,Cormac McCarthy,1992,All the Pretty Horses,eng,3.97,68451,1406,3865,14354,29344,23930,https://images.gr-assets.com/books/1498463335m/469571.jpg,Between 3-4
1237398,46,9781569319020.0,"Eiichirō Oda, Andy Nakatani",1997,"One Piece, Volume 01",eng,4.42,67047,1561,2018,6936,13269,43919,https://images.gr-assets.com/books/1318523719m/1237398.jpg,Between 4-5
29127,73,9780451450520.0,Peter S. Beagle,1968,The Last Unicorn,eng,4.18,76277,1156,3142,13820,24629,37872,https://images.gr-assets.com/books/1358147318m/29127.jpg,Between 4-5
769483,98,9780060577320.0,Angie Sage,2005,Magyk,eng,3.8,86805,2917,7378,22850,29932,28012,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,Between 3-4
781110,27,9780689848920.0,Laurie Halse Anderson,2000,Fever 1793,eng,3.89,81945,1268,4721,20863,31432,25328,https://images.gr-assets.com/books/1381743126m/781110.jpg,Between 3-4
1914973,56,9780670018860.0,Tana French,2008,The Likeness,eng,4.05,72480,915,2856,14814,34478,27180,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,Between 4-5
22551730,46,9780307408860.0,Erik Larson,2015,Dead Wake: The Last Crossing of the Lusitania,eng,4.07,61439,1070,2171,12326,32604,24835,https://images.gr-assets.com/books/1408923747m/22551730.jpg,Between 4-5
77270,1306,9780812504700.0,Rudyard Kipling,1894,The Jungle Book,eng,3.94,67107,1096,4323,20388,27903,27595,https://images.gr-assets.com/books/1327873594m/77270.jpg,Between 3-4
18144124,1,9781439177720.0,Terry Hayes,2013,I Am Pilgrim,eng,4.23,49740,1949,2805,8408,22567,36261,https://images.gr-assets.com/books/1403345411m/18144124.jpg,Between 4-5
6295,47,9780872863100.0,"Allen Ginsberg, William Carlos Williams",1956,Howl and Other Poems ,eng,4.14,71968,1544,3203,12223,24316,34043,https://images.gr-assets.com/books/1327870926m/6295.jpg,Between 4-5
170548,82,9780733800850.0,Richard Carlson,1997,Don't Sweat the Small Stuff,eng,3.95,63324,829,3551,16609,23292,22681,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,Between 3-4
11192642,51,9781617750250.0,"Adam Mansbach, Ricardo Cortés",2011,Go the Fuck to Sleep,eng,4.26,71816,1546,2636,10551,20458,39553,https://images.gr-assets.com/books/1342861907m/11192642.jpg,Between 4-5
360,107,9780345418780.0,Douglas Adams,1992,Mostly Harmless,eng,3.96,72426,856,4729,20017,28884,28938,https://images.gr-assets.com/books/1320725132m/360.jpg,Between 3-4
10883,30,9780743258070.0,Walter Isaacson,2003,Benjamin Franklin: An American Life,eng,3.96,70335,3086,3391,13181,25649,26497,https://images.gr-assets.com/books/1397772877m/10883.jpg,Between 3-4
8366402,59,9780385343830.0,Téa Obreht,2011,The Tiger's Wife,eng,3.37,66104,4103,11059,25070,24442,11533,https://images.gr-assets.com/books/1382570044m/8366402.jpg,Between 3-4
60510,71,9780778324330.0,Maria V. Snyder,2005,Poison Study,eng,4.16,96417,1612,3895,16969,39358,46781,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,Between 4-5
304027,52,9780451222350.0,J.R. Ward,2007,Lover Unbound,eng,4.33,97514,649,2630,13782,31871,55886,https://images.gr-assets.com/books/1351276662m/304027.jpg,Between 4-5
64222,65,9780060502940.0,Terry Pratchett,2004,Going Postal,eng,4.36,75186,346,1093,9312,29258,42055,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,Between 4-5
323355,343,9780967686560.0,"Anonymous, Joseph Smith Jr.",1830,The Book of Mormon,eng,4.37,63530,6989,2468,2246,1749,52708,https://images.gr-assets.com/books/1327389004m/323355.jpg,Between 4-5
813214,35,9780451223300.0,Stephen King,1980,The Mist,eng,3.92,82062,988,4618,20962,30268,26404,https://images.gr-assets.com/books/1331317781m/813214.jpg,Between 3-4
17683,30,9780451460910.0,Jim Butcher,2005,Dead Beat,eng,4.43,78123,74,494,7436,30945,45100,https://images.gr-assets.com/books/1345667776m/17683.jpg,Between 4-5
18966819,63,9780345539820.0,Pierce Brown,2015,Golden Son,eng,4.46,57614,338,1069,6783,25147,46198,https://images.gr-assets.com/books/1394684475m/18966819.jpg,Between 4-5
47989,62,9780552154310.0,Terry Pratchett,2002,Night Watch,eng,4.47,71271,232,724,7113,24480,46568,https://images.gr-assets.com/books/1320518310m/47989.jpg,Between 4-5
34506,117,9780061020700.0,Terry Pratchett,1986,The Light Fantastic,eng,3.94,75196,344,3897,22419,36096,26012,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,Between 3-4
6516450,61,9780316078570.0,Malcolm Gladwell,2009,What the Dog Saw and Other Adventures,eng,3.82,65277,1117,4118,19088,28218,18077,https://images.gr-assets.com/books/1344263875m/6516450.jpg,Between 3-4
25574782,12,9780062430880.0,Karin Slaughter,2015,Pretty Girls,eng,3.95,60737,2344,4769,16789,33410,29314,https://images.gr-assets.com/books/1432205734m/25574782.jpg,Between 3-4
944076,60,9780575077900.0,Joe Abercrombie,2008,Last Argument of Kings,eng,4.26,65068,587,1861,9269,27438,33979,https://images.gr-assets.com/books/1302062699m/944076.jpg,Between 4-5
20926278,76,9781476770380.0,Stephen King,2014,Revival,eng,3.75,53662,1438,4573,19386,27879,15815,https://images.gr-assets.com/books/1394651975m/20926278.jpg,Between 3-4
7779,37,9780679800030.0,Dr. Seuss,1954,Horton Hears a Who!,eng,4.16,80883,1149,3284,15440,24307,39049,https://images.gr-assets.com/books/1327924655m/7779.jpg,Between 4-5
817791,35,9780393330470.0,Michael   Lewis,2006,The Blind Side: Evolution of a Game,eng,4.16,37792,1235,2171,10263,22861,29089,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,Between 4-5
47624,69,9780060590160.0,Garth Nix,2001,Lirael,eng,4.29,78903,700,1867,11594,30134,42646,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,Between 4-5
13139,72,9780316155600.0,James Patterson,2006,School's Out Forever,eng,4.16,90157,1342,3805,16869,30866,43941,https://images.gr-assets.com/books/1346079917m/13139.jpg,Between 4-5
6690979,17,9780316080840.0,"Yana Toboso, Tomo Kimura",2007,黒執事 I [Kuroshitsuji I],eng,4.37,74378,1380,2566,8886,16896,45723,https://images.gr-assets.com/books/1336691148m/6690979.jpg,Between 4-5
13206900,40,9780312642980.0,Marissa Meyer,2015,Winter,eng,4.49,100464,359,1436,9090,32666,67187,https://images.gr-assets.com/books/1470057036m/13206900.jpg,Between 4-5
51497,32,9780141439730.0,Robert Louis Stevenson,1886,The Strange Case of Dr. Jekyll and Mr. Hyde and Other Tales of Terror ,eng,3.94,80299,585,3466,20735,31129,24734,https://images.gr-assets.com/books/1327927453m/51497.jpg,Between 3-4
3428935,67,9780345503800.0,Peter V. Brett,2008,The Painted Man,eng,4.27,64416,1086,2245,9429,27034,37849,https://images.gr-assets.com/books/1354571949m/3428935.jpg,Between 4-5
220968,107,9780440241030.0,Lee Child,2005,One Shot,eng,4.2,63335,289,1204,10908,30708,28330,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,Between 4-5
12893742,60,9781423140570.0,Rick Riordan,2012,The Serpent's Shadow,eng,4.28,82757,483,2042,13098,29853,44056,https://images.gr-assets.com/books/1366227982m/12893742.jpg,Between 4-5
472343,105,9781416552510.0,Stephen King,2008,Duma Key,eng,3.93,73807,1249,4629,18274,30121,25323,https://images.gr-assets.com/books/1470266968m/472343.jpg,Between 3-4
1278752,121,9780330448440.0,Kate Morton,2006,The Shifting Fog,eng,3.93,69948,920,3728,18993,33495,23757,https://images.gr-assets.com/books/1356452218m/1278752.jpg,Between 3-4
91474,31,9780451461030.0,Jim Butcher,2006,Proven Guilty,eng,4.41,75133,96,463,7367,30876,41888,https://images.gr-assets.com/books/1345667469m/91474.jpg,Between 4-5
17876,12,9780451529560.0,Fyodor Dostoyevsky,1864,Записки из подполья,eng,4.17,65900,797,2379,10752,23667,29365,https://images.gr-assets.com/books/1411241656m/17876.jpg,Between 4-5
37380,138,9780618084750.0,Carson McCullers,1940,The Heart is a Lonely Hunter,eng,3.97,67643,1669,4615,15067,26918,26743,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,Between 3-4
43545,109,9780441627400.0,T.H. White,1958,The Once and Future King,eng,4.08,76911,1380,3726,15249,29310,33264,https://images.gr-assets.com/books/1338741283m/43545.jpg,Between 4-5
34484,81,9780552152980.0,Terry Pratchett,1992,Small Gods,eng,4.27,72588,310,1670,12118,28674,38754,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,Between 4-5
368468,51,9780385323060.0,Christopher Paul Curtis,1999,"Bud, Not Buddy",eng,3.89,73000,1872,5221,17604,25451,25272,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,Between 3-4
1713426,85,9780061353240.0,Dan Ariely,2007,Predictably Irrational: The Hidden Forces that Shape Our Decisions,eng,4.1,61496,820,2378,11522,27465,25808,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,Between 4-5
16031620,6,9789770931550.0,أحمد مراد,2012,الفيل الأزرق,ara,3.8,53187,2780,4687,11444,16996,18433,https://images.gr-assets.com/books/1485105416m/16031620.jpg,Between 3-4
125404,64,9780007148980.0,Lynne Reid Banks,1980,The Indian in the Cupboard,eng,3.89,77046,1461,4629,21436,28771,26119,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,Between 3-4
7743175,33,9780765325950.0,"Robert Jordan, Brandon Sanderson",2012,A Memory of Light,eng,4.5,68410,635,1293,5973,19274,48566,https://images.gr-assets.com/books/1336055749m/7743175.jpg,Between 4-5
12700353,75,9781419701760.0,Jesse Andrews,2012,Me and Earl and the Dying Girl,eng,3.58,82270,4497,10268,26506,31103,21137,https://images.gr-assets.com/books/1337216932m/12700353.jpg,Between 3-4
7823678,71,9780810984910.0,Jeff Kinney,2010,The Ugly Truth,eng,4.16,68701,1450,3520,12626,19330,35608,https://images.gr-assets.com/books/1332046095m/7823678.jpg,Between 4-5
25019,72,9780060839790.0,Simon Winchester,1998,"The Surgeon of Crowthorne: a tale of murder, madness & the love of words",eng,3.84,71411,2012,4388,18659,29538,21311,https://images.gr-assets.com/books/1407110918m/25019.jpg,Between 3-4
13136,103,9780446696630.0,"James Patterson, Andrew Gross",2002,2nd Chance,eng,4.01,68834,391,2580,17641,29784,24904,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,Between 4-5
15195,80,9780141014080.0,Art Spiegelman,1986,The Complete Maus,eng,4.53,76785,329,981,6162,23266,53585,https://images.gr-assets.com/books/1327354180m/15195.jpg,Between 4-5
27003,4,9780142001810.0,Jasper Fforde,2001,The Eyre Affair,eng,3.92,85683,2396,5923,20322,34636,31354,https://images.gr-assets.com/books/1445540555m/27003.jpg,Between 3-4
43808,4,9780345373950.0,"Faye Perozich, Anne Rice, John Bolton, Daerick Gröss",1989,Anne Rice's The Vampire Lestat: The Graphic Novel,eng,4.17,61842,661,1946,11282,20032,27982,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,Between 4-5
38210,94,9781573221120.0,"Dalai Lama XIV, Howard C. Cutler",1998,The Art of Happiness: A Handbook for Living,eng,4.14,61498,895,2240,11259,22402,27619,https://images.gr-assets.com/books/1309287434m/38210.jpg,Between 4-5
20819685,60,9781400065680.0,David Mitchell,2014,The Bone Clocks,eng,3.81,53151,2353,4849,14146,25148,18714,https://images.gr-assets.com/books/1398205538m/20819685.jpg,Between 3-4
5157,38,9780385333140.0,Anna Quindlen,1998,Black and Blue,eng,3.86,67753,792,3688,18693,27754,18746,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,Between 3-4
5346,101,9780385339680.0,John Grisham,2004,The Last Juror,eng,3.85,63114,606,3118,19000,26907,17324,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,Between 3-4
22284,59,9781400032820.0,Chuck Palahniuk,2003,Diary,eng,3.6,58428,1633,6299,19618,21016,12803,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,Between 3-4
11003,48,9780312985350.0,Janet Evanovich,2005,Eleven on Top,eng,4.15,84363,274,1975,17144,34202,35258,https://images.gr-assets.com/books/1166394806m/11003.jpg,Between 4-5
28195,82,9780439554010.0,"Cornelia Funke, Anthea Bell",2005,Tintenblut,eng,3.91,82291,1682,5597,21565,32140,29324,https://images.gr-assets.com/books/1395358683m/28195.jpg,Between 3-4
599,16,9780743236010.0,Chuck Klosterman,2003,"Sex, Drugs, and Cocoa Puffs: A Low Culture Manifesto",eng,3.75,56548,1756,4741,14755,21605,15010,https://images.gr-assets.com/books/1380742001m/599.jpg,Between 3-4
30933,157,9780316926350.0,Evelyn Waugh,1945,Brideshead Revisited: The Sacred and Profane Memories of Captain Charles Ryder,eng,3.99,69087,1543,4150,15441,27191,27921,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,Between 3-4
91475,33,9780451461410.0,Jim Butcher,2007,White Night,eng,4.41,73534,109,558,7558,30249,41965,https://images.gr-assets.com/books/1309552288m/91475.jpg,Between 4-5
18498569,98,9780062306810.0,Jessie Burton,2014,The Miniaturist,eng,3.58,56344,2490,7022,22942,26801,13683,https://images.gr-assets.com/books/1392415313m/18498569.jpg,Between 3-4
259836,69,9780786915740.0,"Margaret Weis, Tracy Hickman",1984,Dragons of Autumn Twilight,eng,4.03,76219,2258,3971,15654,26532,32441,https://images.gr-assets.com/books/1390668127m/259836.jpg,Between 4-5
37586,79,9780786849570.0,Eoin Colfer,2006,The Lost Colony,eng,4.01,103844,2469,4725,22169,38160,40493,https://images.gr-assets.com/books/1360177158m/37586.jpg,Between 4-5
493456,52,9781416951180.0,Scott Westerfeld,2006,Extras,eng,3.59,85873,3389,10946,27336,27149,21960,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,Between 3-4
144349,73,9780399244550.0,John Flanagan,2005,The Burning Bridge,eng,4.28,74156,629,1847,11085,26331,39127,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,Between 4-5
16054217,54,9780670025600.0,Deborah Harkness,2014,The Book of Life,eng,4.15,63027,865,3154,13131,27271,33781,https://images.gr-assets.com/books/1389281784m/16054217.jpg,Between 4-5
615570,72,9781585421470.0,Julia Cameron,1992,The Artist's Way: A Spiritual Path to Higher Creativity,eng,3.89,66049,4362,4667,12282,19762,27056,https://images.gr-assets.com/books/1440952332m/615570.jpg,Between 3-4
407429,13,9780670844880.0,"Jon Scieszka, Lane Smith",1992,The Stinky Cheese Man and Other Fairly Stupid Tales,eng,4.2,78487,1304,3111,13104,22685,38924,https://images.gr-assets.com/books/1488588399m/407429.jpg,Between 4-5
6587879,8,9780061147950.0,Joe Hill,2009,Horns,eng,3.92,66287,1490,3986,16998,31102,23029,https://images.gr-assets.com/books/1402958805m/6587879.jpg,Between 3-4
10414941,33,9780679456730.0,Robert K. Massie,2011,Catherine the Great: Portrait of a Woman,eng,3.91,66591,3282,3485,13328,25533,24133,https://images.gr-assets.com/books/1403395276m/10414941.jpg,Between 3-4
6080337,82,9780385528770.0,Margaret Atwood,2009,The Year of the Flood,eng,4.05,68597,743,2970,14154,33112,26180,https://images.gr-assets.com/books/1327906873m/6080337.jpg,Between 4-5
6668467,56,9780312364120.0,Kristin Hannah,2009,Winter Garden,eng,4.13,66577,863,2603,12545,28571,30133,https://images.gr-assets.com/books/1265932201m/6668467.jpg,Between 4-5
5356,111,9780385339650.0,John Grisham,2003,The King of Torts,eng,3.67,61835,1244,5632,21215,22824,14419,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,Between 3-4
711901,57,9780316067590.0,"Marcus Luttrell, Patrick Robinson",2006,Lone Survivor: The Eyewitness Account of Operation Redwing and the Lost Heroes of SEAL Team 10,eng,4.34,46551,752,1742,6835,17239,32492,https://images.gr-assets.com/books/1344265535m/711901.jpg,Between 4-5
3320520,18,9788129113730.0,Chetan Bhagat,2008,The 3 Mistakes of My Life,eng,2.97,53331,5980,12683,19012,11196,5923,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,Between 2-3
16328,296,9781579126280.0,Agatha Christie,1926,The Murder of Roger Ackroyd,eng,4.2,71354,366,2006,14337,31542,36289,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,Between 4-5
15622,103,9780060837560.0,Richard Wright,1940,Native Son ,eng,3.96,66194,1828,3920,14032,25876,24378,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,Between 3-4
3754016,38,9780316033660.0,Brent Weeks,2008,Shadow's Edge,eng,4.27,66390,434,1701,9473,25851,33188,https://images.gr-assets.com/books/1327881435m/3754016.jpg,Between 4-5
11594257,57,9781907411050.0,Veronica Rossi,2011,Under the Never Sky,eng,4.01,74029,2732,4772,17161,34217,35431,https://images.gr-assets.com/books/1356591725m/11594257.jpg,Between 4-5
3464,94,9780446696520.0,Nicholas Sparks,2003,True Believer,eng,3.8,62840,1397,5007,19130,22451,19640,https://images.gr-assets.com/books/1385739017m/3464.jpg,Between 3-4
10127019,47,9780307887890.0,Eric Ries,2011,The Lean Startup‎,eng,4.04,86284,2814,4154,15708,31854,36127,https://images.gr-assets.com/books/1333576876m/10127019.jpg,Between 4-5
8709523,35,9781595143180.0,Richelle Mead,2012,The Golden Lily,eng,4.36,86929,688,1779,10687,29356,49277,https://images.gr-assets.com/books/1360599818m/8709523.jpg,Between 4-5
